# 【完全版・マーフィーの法則】永久保存版 ～潜在意識と成功・お金・健康・幸せ～
- [Youtube](https://www.youtube.com/watch?v=QYP-iNf4VJc&t=13s)
- [Youtube](https://www.youtube.com/watch?v=puUOk2wZTcU)

  - RADIO引き寄せ	チャンネル登録者数 9360人
　　171:35	ネガティブな感情が生じたら、ポジティブな気持ちで事実を受け入れ、
　　171:39	中和させてください。
　　171:41	くだらないことで、自分を破滅へと追いやらないことです。


　　171:47	宇宙の法則に逆らうな
　　171:50	他人を傷つけたり、不幸に陥れたりして、お金を儲けている人がいます。
　　171:55	そんな人のことで、心を乱すのはやめることです。
　　171:59	内なるスピリットは、彼らのことを知っています。
　　172:03	作用・反作用の法則で、それなりの仕打ちは受けることになっています。
　　172:08	それよりも、
　　172:09	あなたは彼らの悪口は言わないように、気をつけなくてはいけません。
　　172:13	その理由は先ほど述べた通りです。
　　172:16	誰とでも仲良くやっていくことが、宇宙の法則に同化することになります。
　　172:22	[音楽]


　　172:23	心豊かになる方法
　　172:26	毎晩、
　　172:27	眠りにつく前、
　　172:29	リラックスした状態で、次のことを実行してください。
　　172:33	ベッドの上に横になり、
　　172:35	ゆっくりと心を込めながら、富という言葉を繰り返してください。
　　172:40	そして、
　　172:41	富という概念で、あなたの心を満たすのです。
　　172:46	いつの間にか、あなたをすべての面で豊かになっているでしょう。
　　172:51	その時、潜在意識の力を改めて認識し、
　　172:55	あなたは喜びに満ちるはずです。


　　172:59	セッション９のまとめ
　　173:02	第１に、
　　173:04	富裕になる決心をし、
　　173:06	それを潜在意識に伝えてください。

　　173:09	第２に、
　　173:11	楽しいことをやってください。
　　173:13	そして、
　　173:14	ワクワクする気持ちを持ち続けてください。
　　173:17	何も苦労して、努力しなければ、お金が手に入らないわけではないのです。

　　173:23	第３に、
　　173:25	潜在意識が確信して、富は生まれてきます。

　　173:30	第４に、
　　173:32	あなたの中の見えない力を大いに利用し、
　　173:35	活用して下さい。

　　173:38	第５に、
　　173:40	毎晩ほんの数分間、
　　173:42	富という言葉を繰り返し、
　　173:44	潜在意識にその言葉を植え込んでください。

　　173:49	第６に、
　　173:51	あなたの、心の状態が富を生むのです。
　　173:55	まずあなたの心を、
　　173:57	富と繁栄で満たしてください。

　　174:01	第７に、
　　174:03	顕在意識と潜在意識は、一致しなくてはいけません。
　　174:07	不安や不信を持って、せっかく蒔いた種を堀起こさないようにしてください。

　　174:14	第８に、
　　174:15	葛藤の克服法は、すべては良い方向へ向かっていることを知ることです。

　　174:22	第９に、
　　174:24	自分は常に成長し、
　　174:26	向上し、夢に近づいているのだ。と認めてあげてください。

　　174:31	第10に、
　　174:33	あなたの中の財産をネガティブな言葉で捨てるような真似をしてはいけません。

　　174:39	第11に、
　　174:42	富と成功の考えを、潜在意識に蓄えてくだい。

　　174:47	第12に、
